timestamp,backend_cpu_pct,backend_rss_kb,jmeter_cpu_pct,jmeter_rss_kb
2026-08-12T17:43:51+0700,12.0,108064,0.0,267440
2026-08-12T17:43:53+0700,28.5,109728,0.0,267440
2026-08-12T17:43:54+0700,15.5,115056,0.0,267440
2026-08-12T17:43:55+0700,19.8,121296,0.0,267440
2026-08-12T17:43:56+0700,15.8,127616,0.1,267440
2026-08-12T17:43:57+0700,18.2,134784,0.0,267440
2026-08-12T17:43:58+0700,11.0,134784,0.0,267440
2026-08-12T17:43:59+0700,18.5,136976,0.0,267440
2026-08-12T17:44:00+0700,19.2,137808,0.0,267456
2026-08-12T17:44:01+0700,9.0,139008,0.0,267456
2026-08-12T17:44:02+0700,17.5,139504,0.0,267456
2026-08-12T17:44:03+0700,15.0,139536,0.0,267456
2026-08-12T17:44:04+0700,22.6,139728,0.0,267456
2026-08-12T17:44:05+0700,16.3,139744,0.0,267456
2026-08-12T17:44:06+0700,25.7,139008,0.0,267440
2026-08-12T17:44:07+0700,18.5,139040,0.1,267440
2026-08-12T17:44:08+0700,26.6,139296,0.0,267440
2026-08-12T17:44:09+0700,19.2,139296,0.0,267440
2026-08-12T17:44:10+0700,13.0,136480,0.0,267440
2026-08-12T17:44:11+0700,19.0,143808,0.0,267440
2026-08-12T17:44:12+0700,13.3,154528,0.0,267456
2026-08-12T17:44:13+0700,21.2,164208,0.0,267232
2026-08-12T17:44:15+0700,13.7,164192,0.0,267152
2026-08-12T17:44:16+0700,16.0,167968,0.0,267152
2026-08-12T17:44:17+0700,10.8,178208,0.0,267152
2026-08-12T17:44:18+0700,18.6,190560,0.0,267168
2026-08-12T17:44:19+0700,11.9,193248,0.0,267088
2026-08-12T17:44:20+0700,16.4,192880,0.0,267088
2026-08-12T17:44:21+0700,15.1,192880,0.0,265360
2026-08-12T17:44:22+0700,17.2,192912,0.0,265360
2026-08-12T17:44:23+0700,17.2,192960,0.0,264336
2026-08-12T17:44:24+0700,15.0,193376,0.0,264336
2026-08-12T17:44:25+0700,21.1,193472,0.0,264304
2026-08-12T17:44:26+0700,17.0,193376,0.1,264304
2026-08-12T17:44:27+0700,17.0,193504,0.0,264304
2026-08-12T17:44:28+0700,18.0,193952,0.1,264304
2026-08-12T17:44:29+0700,20.7,193952,0.0,264304
2026-08-12T17:44:30+0700,15.3,193904,0.1,264304
2026-08-12T17:44:31+0700,16.5,193904,0.1,264304
2026-08-12T17:44:32+0700,27.4,194208,0.0,264304
2026-08-12T17:44:33+0700,24.3,194656,0.0,264304
2026-08-12T17:44:34+0700,17.5,194704,0.0,264304
2026-08-12T17:44:35+0700,17.2,194784,0.1,258384
2026-08-12T17:44:37+0700,24.4,194784,0.0,258384
2026-08-12T17:44:38+0700,13.3,194784,0.1,258384
2026-08-12T17:44:39+0700,21.1,194896,0.0,258400
2026-08-12T17:44:40+0700,12.5,194896,0.1,258400
2026-08-12T17:44:41+0700,20.8,194976,0.0,258400
2026-08-12T17:44:42+0700,7.1,195248,0.0,258400
2026-08-12T17:44:43+0700,11.7,195168,0.0,258400
2026-08-12T17:44:44+0700,9.0,195456,0.0,258400
2026-08-12T17:44:45+0700,4.0,195472,0.1,258400
2026-08-12T17:44:46+0700,0.9,195472,0.1,258400
2026-08-12T17:44:47+0700,3.2,195472,0.0,258400
2026-08-12T17:44:48+0700,4.2,195504,0.0,258400
2026-08-12T17:44:49+0700,2.9,195520,0.0,258400
2026-08-12T17:44:50+0700,4.3,195520,0.0,258400
2026-08-12T17:44:51+0700,3.9,195520,0.0,258400
2026-08-12T17:44:52+0700,3.7,195536,0.1,258400
2026-08-12T17:44:53+0700,4.8,195536,0.0,258416
2026-08-12T17:44:54+0700,6.1,195536,0.1,258416
2026-08-12T17:44:55+0700,7.2,195584,0.1,258416
2026-08-12T17:44:56+0700,4.8,195584,0.1,258416
2026-08-12T17:44:58+0700,7.0,195584,0.1,258416
2026-08-12T17:44:59+0700,4.0,195584,0.1,258416
2026-08-12T17:45:00+0700,6.4,195584,0.1,258416
2026-08-12T17:45:01+0700,4.3,195584,0.1,258416
2026-08-12T17:45:02+0700,6.8,195584,0.1,258416
2026-08-12T17:45:03+0700,5.0,195600,0.1,258416
2026-08-12T17:45:04+0700,6.1,195600,0.1,258416
2026-08-12T17:45:05+0700,5.6,195600,0.1,258432
2026-08-12T17:45:06+0700,4.7,195600,0.1,256880
2026-08-12T17:45:07+0700,6.8,195696,0.1,256880
2026-08-12T17:45:08+0700,4.8,195712,0.5,256880
2026-08-12T17:45:09+0700,5.8,195776,0.1,256912
2026-08-12T17:45:10+0700,4.9,195808,0.1,256912
2026-08-12T17:45:11+0700,5.4,195872,0.1,256912
2026-08-12T17:45:12+0700,3.0,195920,0.1,256944
2026-08-12T17:45:13+0700,6.5,195952,0.1,256944
2026-08-12T17:45:14+0700,3.5,196032,0.1,256944
2026-08-12T17:45:15+0700,4.9,196032,0.1,256944
2026-08-12T17:45:17+0700,2.1,196144,0.0,256944
2026-08-12T17:45:18+0700,0.0,196128,0.0,249136
